0.6947011351585388	-5.4725847244262695	0.03261876478791237
0.9947142601013184	-5.4715423583984375	0.032506924122571945
1.3121662139892578	-5.470440864562988	0.032825861126184464
1.6152548789978027	-5.469388008117676	0.033467575907707214
1.9334713220596313	-5.468282699584961	0.03445809334516525
2.2371461391448975	-5.467227935791016	0.0346851721405983
2.5686540603637695	-5.466076374053955	0.03473313897848129
2.9428610801696777	-5.46477746963501	0.033155061304569244
3.2794718742370605	-5.463608741760254	0.0339641273021698
3.6488749980926514	-5.4623260498046875	0.03466671332716942
3.9550673961639404	-5.4612627029418945	0.033144354820251465
4.266648292541504	-5.46018123626709	0.03412996605038643
4.59858512878418	-5.459028244018555	0.03466484695672989
4.919641971588135	-5.457913398742676	0.03468677029013634
5.237553596496582	-5.456808567047119	0.03442080691456795
5.540548324584961	-5.455757141113281	0.03423578292131424
5.851349830627441	-5.454677104949951	0.03427018225193024
6.193796634674072	-5.453516006469727	0.032471053302288055
6.495864391326904	-5.45246696472168	0.03278625011444092
6.836254119873047	-5.451285362243652	0.032942771911621094
7.209499835968018	-5.449989318847656	0.0336625874042511
7.560742378234863	-5.448770523071289	0.033948928117752075
7.870164394378662	-5.447696208953857	0.03401295840740204
8.177431106567383	-5.446629524230957	0.034030526876449585
8.511176109313965	-5.445470809936523	0.03403560072183609
8.878124237060547	-5.444197654724121	0.03403691202402115
9.216007232666016	-5.443023681640625	0.03429071977734566
9.635194778442383	-5.441568374633789	0.03467636927962303
10.017769813537598	-5.440240383148193	0.03473120927810669
10.368032455444336	-5.439023971557617	0.034738689661026
10.692184448242188	-5.437899589538574	0.03466697409749031
10.353120803833008	-5.439088821411133	0.03575560078024864
10.018633842468262	-5.440248966217041	0.03538448363542557
9.711706161499023	-5.441314697265625	0.03473719581961632
9.316744804382324	-5.442685604095459	0.03417929634451866
8.983948707580566	-5.443840980529785	0.03407273441553116
8.646340370178223	-5.44501256942749	0.034045975655317307
8.216693878173828	-5.44650411605835	0.034038737416267395
7.88621711730957	-5.447651386260986	0.03403764218091965
7.505077362060547	-5.448974132537842	0.03362346440553665
7.135610580444336	-5.45025634765625	0.03338265419006348
6.820588111877441	-5.451349258422852	0.03334090858697891
6.4907941818237305	-5.452494144439697	0.03333243727684021
6.123569965362549	-5.453769207000732	0.03510424122214317
5.80330753326416	-5.454880714416504	0.03452302888035774
5.466384410858154	-5.456049919128418	0.03354477509856224
5.139769077301025	-5.457184314727783	0.031542882323265076
